latitude,longitude,dataset_type,gcc_objectid,gcc_zone,gcc_ward,gcc_location,nearest_drain_distance_km,drain_width_m,drain_depth_m,drain_length_km,drain_type,water_flow,drain_status,drain_size_raw,drain_width_raw,drain_depth_raw,drain_length_raw_m,drain_width_source,drain_depth_source,drain_length_source,geometry_length_m,distance_to_drain_m
13.03841877,80.21368448,FLOOD,1990,N10,135,"T.Nagar, Chennai",0.008502,1.1,1.1,0.885576,SWD,YES,GOOD,1.1 x 1.1,1.1,1.1,885.57620588,drain_size,drain_size,drain_len,885.576,8.502
13.03906975,80.21412872,FLOOD,1990,N10,135,"T.Nagar, Chennai",0.007388,1.1,1.1,0.885576,SWD,YES,GOOD,1.1 x 1.1,1.1,1.1,885.57620588,drain_size,drain_size,drain_len,885.576,7.388
13.03939311,80.21418136,FLOOD,1993,N10,135,"T.Nagar, Chennai",0.002425,1.1,1.1,0.15273,SWD,YES,GOOD,1.1 x 1.1,1.1,1.1,152.729916905,drain_size,drain_size,drain_len,152.73,2.425
13.03987947,80.21467086,FLOOD,1990,N10,135,"T.Nagar, Chennai",0.00639,1.1,1.1,0.885576,SWD,YES,GOOD,1.1 x 1.1,1.1,1.1,885.57620588,drain_size,drain_size,drain_len,885.576,6.39
13.04052979,80.21511275,FLOOD,1990,N10,135,"T.Nagar, Chennai",0.005607,1.1,1.1,0.885576,SWD,YES,GOOD,1.1 x 1.1,1.1,1.1,885.57620588,drain_size,drain_size,drain_len,885.576,5.607
13.04337308,80.21982808,FLOOD,1728,N10,131,"T.Nagar, Chennai",0.003359,0.8,0.8,0.522386,SWD,YES,GOOD,0.8 x 0.8,0.8,0.8,522.386473097,drain_size,drain_size,drain_len,522.386,3.359
13.04304286,80.22149339,FLOOD,1728,N10,131,"T.Nagar, Chennai",0.001136,0.8,0.8,0.522386,SWD,YES,GOOD,0.8 x 0.8,0.8,0.8,522.386473097,drain_size,drain_size,drain_len,522.386,1.136
13.04204894,80.22540171,FLOOD,1929,N10,134,"T.Nagar, Chennai",0.00268,0.09,0.09,0.238968,SWD,YES,GOOD,0.09x0.09,0.09,0.09,238.967615558,drain_size,drain_size,drain_len,238.968,2.68
13.04179743,80.22642028,FLOOD,1929,N10,134,"T.Nagar, Chennai",0.000731,0.09,0.09,0.238968,SWD,YES,GOOD,0.09x0.09,0.09,0.09,238.967615558,drain_size,drain_size,drain_len,238.968,0.731
13.04126503,80.22883125,FLOOD,1860,N10,133,"T.Nagar, Chennai",0.012559,1.03,1.03,0.321538,SWD,YES,GOOD,1.03 x 1.03,1.03,1.03,321.537606611,drain_size,drain_size,drain_len,321.538,12.559
13.04224263,80.22493768,FLOOD,1959,N10,134,"T.Nagar, Chennai",0.003291,1.21,1.21,0.326223,SWD,YES,GOOD,1.21x1.21,1.21,1.21,326.223082699,drain_size,drain_size,drain_len,326.223,3.291
13.04531127,80.22578862,FLOOD,1807,N10,132,"Kodambakkam, Chennai",0.006519,1.2,1.2,0.43006,SWD,YES,BAD,1.2 x 1.2,1.2,1.2,430.059800718,drain_size,drain_size,drain_len,430.06,6.519
13.04620557,80.2260793,FLOOD,1807,N10,132,"Kodambakkam, Chennai",0.005168,1.2,1.2,0.43006,SWD,YES,BAD,1.2 x 1.2,1.2,1.2,430.059800718,drain_size,drain_size,drain_len,430.06,5.168
13.04669354,80.22620972,FLOOD,1801,N10,132,"Kodambakkam, Chennai",0.00459,1.2,1.2,0.370684,SWD,YES,GOOD,1.2 x 1.2,1.2,1.2,370.68427174,drain_size,drain_size,drain_len,370.684,4.59
13.0467471,80.22603907,FLOOD,1801,N10,132,"Kodambakkam, Chennai",0.005513,1.2,1.2,0.370684,SWD,YES,GOOD,1.2 x 1.2,1.2,1.2,370.68427174,drain_size,drain_size,drain_len,370.684,5.513
13.04743791,80.23296855,FLOOD,859,N09,113,"Nungambakkam, Chennai",0.020435,0.95,0.95,0.081277,SWD,YES,GOOD,0.95 x 0.95,0.95,0.95,81.2773956892,drain_size,drain_size,drain_len,81.277,20.435
13.04691597,80.23300476,FLOOD,1885,N10,133,"T.Nagar, Chennai",0.002397,0.82,0.82,0.54362,SWD,YES,GOOD,0.82 x 0.82,0.82,0.82,543.619972338,drain_size,drain_size,drain_len,543.62,2.397
13.0435978,80.2324757,FLOOD,1885,N10,133,"T.Nagar, Chennai",0.001836,0.82,0.82,0.54362,SWD,YES,GOOD,0.82 x 0.82,0.82,0.82,543.619972338,drain_size,drain_size,drain_len,543.62,1.836
13.04528841,80.23285322,FLOOD,1885,N10,133,"T.Nagar, Chennai",0.012779,0.82,0.82,0.54362,SWD,YES,GOOD,0.82 x 0.82,0.82,0.82,543.619972338,drain_size,drain_size,drain_len,543.62,12.779
13.04845337,80.23321934,FLOOD,859,N09,113,"Nungambakkam, Chennai",0.030227,0.95,0.95,0.081277,SWD,YES,GOOD,0.95 x 0.95,0.95,0.95,81.2773956892,drain_size,drain_size,drain_len,81.277,30.227
13.05005478,80.23341246,FLOOD,855,N09,113,"Nungambakkam, Chennai",0.035971,0.93,0.93,0.292401,SWD,YES,GOOD,0.93 x 0.93,0.93,0.93,292.401186999,drain_size,drain_size,drain_len,292.401,35.971
13.05311549,80.23425534,FLOOD,806,N09,113,"Nungambakkam, Chennai",0.016069,0.72,0.72,0.200661,SWD,YES,GOOD,0.72 x 0.72,0.72,0.72,200.660976796,drain_size,drain_size,drain_len,200.661,16.069
13.04524954,80.24009485,FLOOD,1879,N10,133,"T.Nagar, Chennai",0.004757,0.7,0.7,0.730167,SWD,YES,GOOD,0.7 x 0.7,0.7,0.7,730.16655256,drain_size,drain_size,drain_len,730.166,4.757
13.04495068,80.24028931,FLOOD,1911,N10,133,"T.Nagar, Chennai",0.016401,1.59,1.59,0.086613,SWD,YES,GOOD,1.59 x 1.59,1.59,1.59,86.6133558405,drain_size,drain_size,drain_len,86.613,16.401
13.04463679,80.23957115,FLOOD,1868,N10,133,"T.Nagar, Chennai",0.006291,0.8,0.8,0.771238,SWD,YES,GOOD,0.8 x 0.8,0.8,0.8,771.238088505,drain_size,drain_size,drain_len,771.238,6.291
13.03507697,80.23046203,FLOOD,2294,N10,141,"T.Nagar, Chennai",0.003739,0.75,0.75,0.352786,SWD,YES,GOOD,0.75 x 0.75,0.75,0.75,352.785510422,drain_size,drain_size,drain_len,352.786,3.739
13.03451026,80.23039967,FLOOD,2277,N10,141,"T.Nagar, Chennai",0.005983,1.18,1.18,0.4792,SWD,YES,GOOD,1.18 x 1.18,1.18,1.18,479.199898882,drain_size,drain_size,drain_len,479.2,5.983
13.03510898,80.23011334,FLOOD,1853,N10,133,"T.Nagar, Chennai",0.006021,0.9,0.9,0.316847,SWD,YES,GOOD,0.9 x 0.9,0.9,0.9,316.846712797,drain_size,drain_size,drain_len,316.847,6.021
13.03695578,80.23604203,FLOOD,1849,N10,133,"T.Nagar, Chennai",0.004701,,,0.841516,SWD,YES,GOOD,0 x 0,0.0,0.0,841.516300557,ZERO_OR_INVALID_DRAIN_SIZE,ZERO_OR_INVALID_DRAIN_SIZE,drain_len,841.516,4.701
13.03987881,80.24318475,FLOOD,1866,N10,133,"T.Nagar, Chennai",0.010665,0.9,0.9,1.056608,SWD,YES,GOOD,0.9 x 0.9,0.9,0.9,1056.60809509,drain_size,drain_size,drain_len,1056.608,10.665
13.05355413,80.23588646,FLOOD,833,N09,113,"Nungambakkam, Chennai",0.033885,1.11,1.11,0.297327,SWD,YES,GOOD,1.11 x 1.11,1.11,1.11,297.32743276,drain_size,drain_size,drain_len,297.328,33.885
13.05406887,80.22836655,FLOOD,1820,N10,132,"Kodambakkam, Chennai",0.008338,0.7,0.7,1.138467,SWD,YES,GOOD,0.7 x 0.7,0.7,0.7,1138.46731588,drain_size,drain_size,drain_len,1138.467,8.338
13.05374324,80.22576313,FLOOD,1820,N10,132,"Kodambakkam, Chennai",0.008541,0.7,0.7,1.138467,SWD,YES,GOOD,0.7 x 0.7,0.7,0.7,1138.46731588,drain_size,drain_size,drain_len,1138.467,8.541
13.05082494,80.21998633,FLOOD,1804,N10,132,"Kodambakkam, Chennai",0.000718,0.8,0.8,0.480349,SWD,YES,GOOD,0.8 x 0.8,0.8,0.8,480.348812219,drain_size,drain_size,drain_len,480.349,0.718
13.04747841,80.21900799,FLOOD,1804,N10,132,"Kodambakkam, Chennai",0.009827,0.8,0.8,0.480349,SWD,YES,GOOD,0.8 x 0.8,0.8,0.8,480.348812219,drain_size,drain_size,drain_len,480.349,9.827
13.04405802,80.21764576,FLOOD,1741,N10,131,"T.Nagar, Chennai",0.013654,1.14,1.14,0.424619,SWD,YES,GOOD,1.14 x 1.14,1.14,1.14,424.618836569,drain_size,drain_size,drain_len,424.619,13.654
13.05184169,80.21855704,FLOOD,1740,N10,131,"T.Nagar, Chennai",0.000588,0.72,0.72,0.475421,SWD,YES,GOOD,0.72 x 0.72,0.72,0.72,475.421021826,drain_size,drain_size,drain_len,475.421,0.588
13.0509079,80.21579504,FLOOD,1740,N10,131,"T.Nagar, Chennai",0.002958,0.72,0.72,0.475421,SWD,YES,GOOD,0.72 x 0.72,0.72,0.72,475.421021826,drain_size,drain_size,drain_len,475.421,2.958
13.05013643,80.21369621,FLOOD,1701,N10,130,"Vadapalani, Chennai",0.002855,1.2,1.2,0.268114,SWD,YES,GOOD,1.20 x 1.20,1.2,1.2,268.113640609,drain_size,drain_size,drain_len,268.114,2.855
13.16460964,80.20662121,FLOOD,10779,N03,024,"Puzhal, Chennai",0.127798,1.32,1.32,0.242252,SWD,YES,GOOD,1.32 x 1.32,1.32,1.32,242.251919825,drain_size,drain_size,drain_len,242.252,127.798
13.16327701,80.20877436,FLOOD,10779,N03,024,"Puzhal, Chennai",0.122012,1.32,1.32,0.242252,SWD,YES,GOOD,1.32 x 1.32,1.32,1.32,242.251919825,drain_size,drain_size,drain_len,242.252,122.012
13.16212262,80.20877671,FLOOD,10779,N03,024,"Puzhal, Chennai",0.161281,1.32,1.32,0.242252,SWD,YES,GOOD,1.32 x 1.32,1.32,1.32,242.251919825,drain_size,drain_size,drain_len,242.252,161.281
13.16246639,80.20876497,FLOOD,10779,N03,024,"Puzhal, Chennai",0.142638,1.32,1.32,0.242252,SWD,YES,GOOD,1.32 x 1.32,1.32,1.32,242.251919825,drain_size,drain_size,drain_len,242.252,142.638
13.16081641,80.20790633,FLOOD,10778,N03,024,"Puzhal, Chennai",0.233335,1.6,1.6,0.473354,SWD,YES,GOOD,1.60 x 1.60,1.6,1.6,473.353916344,drain_size,drain_size,drain_len,473.354,233.335
13.15282364,80.20872172,FLOOD,10964,N03,031,"Moorthi Nagar, Chennai",0.05309,0.72,0.72,2.102292,SIDE_DRAIN,YES,GOOD,0.72 x 0.72,0.72,0.72,2102.29228434,drain_size,drain_size,drain_len,2102.292,53.09
13.1449155,80.22320095,FLOOD,10804,N03,025,"Puzhal, Chennai",0.016076,0.75,0.75,0.20309,SIDE_DRAIN,YES,BAD,0.75 x 0.75,0.75,0.75,203.090368748,drain_size,drain_size,drain_len,203.09,16.076
13.14405618,80.25435783,FLOOD,11049,N04,034,"Madhavaram, Chennai",0.018433,0.75,0.75,0.43206,SWD,YES,GOOD,0.75 x 0.75,0.75,0.75,432.06,drain_size,drain_size,drain_len,432.06,18.433
13.14471961,80.25442421,FLOOD,11049,N04,034,"Madhavaram, Chennai",0.092156,0.75,0.75,0.43206,SWD,YES,GOOD,0.75 x 0.75,0.75,0.75,432.06,drain_size,drain_size,drain_len,432.06,92.156
13.15392127,80.25701355,FLOOD,8046,N02,022,"Kakkanpuram, Chennai",0.344264,0.8,0.8,0.244646,SWD,YES,GOOD,0.8 x 0.8,0.8,0.8,244.646,drain_size,drain_size,drain_len,244.647,344.264
13.15396535,80.25743734,FLOOD,8046,N02,022,"Kakkanpuram, Chennai",0.323612,0.8,0.8,0.244646,SWD,YES,GOOD,0.8 x 0.8,0.8,0.8,244.646,drain_size,drain_size,drain_len,244.647,323.612
13.15609627,80.26105799,FLOOD,8045,N02,022,"Kakkanpuram, Chennai",0.063538,0.79,0.79,0.075479,SWD,YES,GOOD,0.79 x 0.79,0.79,0.79,75.479,drain_size,drain_size,drain_len,75.479,63.538
13.15319551,80.25757045,FLOOD,8046,N02,022,"Kakkanpuram, Chennai",0.402173,0.8,0.8,0.244646,SWD,YES,GOOD,0.8 x 0.8,0.8,0.8,244.646,drain_size,drain_size,drain_len,244.647,402.173
13.15147332,80.25796104,FLOOD,8046,N02,022,"Kakkanpuram, Chennai",0.583911,0.8,0.8,0.244646,SWD,YES,GOOD,0.8 x 0.8,0.8,0.8,244.646,drain_size,drain_size,drain_len,244.647,583.911
13.14891401,80.25815751,FLOOD,11054,N04,034,"Madhavaram, Chennai",0.619303,0.75,0.75,0.162164,SWD,YES,GOOD,0.75 x 0.75,0.75,0.75,162.164,drain_size,drain_size,drain_len,162.164,619.303
13.14999239,80.25844619,FLOOD,8045,N02,022,"Kakkanpuram, Chennai",0.719133,0.79,0.79,0.075479,SWD,YES,GOOD,0.79 x 0.79,0.79,0.79,75.479,drain_size,drain_size,drain_len,75.479,719.133
13.13087859,80.2007921,FLOOD,10992,N03,032,"Puzhal, Chennai",0.164559,1.6,1.6,0.239244,SWD,YES,GOOD,1.60 x 1.60,1.6,1.6,239.244457778,drain_size,drain_size,drain_len,239.244,164.559
13.13325688,80.1941523,FLOOD,10988,N03,032,"Puzhal, Chennai",0.371471,0.75,0.75,0.236521,SWD,YES,GOOD,0.75 x 0.75,0.75,0.75,236.521056521,drain_size,drain_size,drain_len,236.521,371.471
13.12972731,80.19382339,FLOOD,10986,N03,032,"Puzhal, Chennai",0.103031,0.75,0.75,0.15791,SWD,YES,GOOD,0.75 x 0.75,0.75,0.75,157.910490495,drain_size,drain_size,drain_len,157.911,103.031
13.14536116,80.2189292,FLOOD,10941,N03,030,"Puzhal, Chennai",0.08239,1.82,1.82,1.684032,SWD,YES,GOOD,1.82 x 1.82,1.82,1.82,1684.03183812,drain_size,drain_size,drain_len,1684.032,82.39
13.14618686,80.21778021,FLOOD,10941,N03,030,"Puzhal, Chennai",0.234879,1.82,1.82,1.684032,SWD,YES,GOOD,1.82 x 1.82,1.82,1.82,1684.03183812,drain_size,drain_size,drain_len,1684.032,234.879
13.14198196,80.1855481,FLOOD,10984,N03,032,"Puzhal, Chennai",0.376462,1.2,1.2,0.971486,SIDE_DRAIN,YES,GOOD,1.20 x 1.20,1.2,1.2,971.486079984,drain_size,drain_size,drain_len,971.486,376.462
13.14069426,80.18615294,FLOOD,10984,N03,032,"Puzhal, Chennai",0.2198,1.2,1.2,0.971486,SIDE_DRAIN,YES,GOOD,1.20 x 1.20,1.2,1.2,971.486079984,drain_size,drain_size,drain_len,971.486,219.8
13.1321301,80.1708952,FLOOD,9511,N07,082,"Menambedu, Chennai",0.026504,0.75,0.75,1.276034,SIDE_DRAIN,YES,GOOD,0.75 x 0.75,0.75,0.75,1276.034,drain_size,drain_size,drain_len,1276.034,26.504
13.12221384,80.16743749,FLOOD,9508,N07,082,"Menambedu, Chennai",0.031385,0.4,0.4,0.467012,SWD,YES,GOOD,0.40 x 0.40,0.4,0.4,467.012,drain_size,drain_size,drain_len,467.012,31.385
13.1195037,80.16857006,FLOOD,9508,N07,082,"Menambedu, Chennai",0.136182,0.4,0.4,0.467012,SWD,YES,GOOD,0.40 x 0.40,0.4,0.4,467.012,drain_size,drain_size,drain_len,467.012,136.182
13.11734406,80.16902804,FLOOD,9506,N07,082,"Menambedu, Chennai",0.314213,0.4,0.4,0.470064,SIDE_DRAIN,YES,GOOD,0.40 x 0.40,0.4,0.4,470.064,drain_size,drain_size,drain_len,470.064,314.213
13.12338344,80.20153608,FLOOD,8656,N06,064,"Villivakkam, Chennai",0.003712,0.67,0.67,1.150667,SWD,YES,GOOD,0.67 x 0.67,0.67,0.67,1150.66651173,drain_size,drain_size,drain_len,1150.667,3.712
13.01543879,80.18901352,FLOOD,4220,N12,158,"Nandambakkam, Chennai",0.128092,0.7,0.7,0.710384,SWD,YES,GOOD,0.70 x 0.70,0.7,0.7,710.384026292,drain_size,drain_size,drain_len,710.384,128.092
13.01595361,80.18160861,FLOOD,4056,N12,157,"Manapakkam, Chennai",0.072706,1.92,1.92,0.803805,SWD,YES,GOOD,1.92X1.92,1.92,1.92,803.805107804,drain_size,drain_size,drain_len,803.805,72.706
13.100092,80.16768359,FLOOD,9954,N07,086,"Attipattu, Chennai",0.020038,2.16,2.16,0.868365,SWD,YES,GOOD,2.16 x 2.16,2.16,2.16,868.365351922,drain_size,drain_size,drain_len,868.365,20.038
13.09961687,80.17087173,FLOOD,9955,N07,086,"Attipattu, Chennai",0.003295,1.28,1.28,0.636594,SWD,YES,GOOD,1.28 x 1.28,1.28,1.28,636.593633663,drain_size,drain_size,drain_len,636.594,3.295
13.0995692,80.17204821,FLOOD,9955,N07,086,"Attipattu, Chennai",0.038877,1.28,1.28,0.636594,SWD,YES,GOOD,1.28 x 1.28,1.28,1.28,636.593633663,drain_size,drain_size,drain_len,636.594,38.877
13.10198468,80.21483783,FLOOD,10613,N08,095,"Padi, Chennai.",0.022607,0.83,0.83,0.147736,SWD,YES,GOOD,0.83 x 0.83,0.83,0.83,147.73557334121,drain_size,drain_size,drain_len,147.736,22.607
13.1026208,80.20937316,FLOOD,10608,N08,095,"Padi, Chennai.",0.005133,0.79,0.79,0.800535,SWD,YES,GOOD,0.79 x 0.79,0.79,0.79,800.53541273705,drain_size,drain_size,drain_len,800.535,5.133
13.10560967,80.20929169,FLOOD,10610,N08,095,"Padi, Chennai.",0.00034,1.01,1.01,0.839713,SWD,YES,GOOD,1.01 x 1.01,1.01,1.01,839.71345220931,drain_size,drain_size,drain_len,839.713,0.34
13.10556951,80.21083999,FLOOD,10610,N08,095,"Padi, Chennai.",0.001216,1.01,1.01,0.839713,SWD,YES,GOOD,1.01 x 1.01,1.01,1.01,839.71345220931,drain_size,drain_size,drain_len,839.713,1.216
13.10585295,80.20727534,FLOOD,10632,N08,095,"Padi, Chennai.",0.01036,0.94,0.94,0.121129,SWD,YES,GOOD,0.94 x 0.94,0.94,0.94,121.12900145539,drain_size,drain_size,drain_len,121.129,10.36
13.10530468,80.20719118,FLOOD,10579,N08,094,"Villivakkam, Chennai",0.027901,1.29,1.29,0.070883,SWD,YES,GOOD,1.29 x 1.29,1.29,1.29,70.8830990479,drain_size,drain_size,drain_len,70.883,27.901
13.10560053,80.20713653,FLOOD,10577,N08,094,"Villivakkam, Chennai",0.002769,1.29,1.29,0.288999,SWD,YES,GOOD,1.29 x 1.29,1.29,1.29,288.998588747,drain_size,drain_size,drain_len,288.999,2.769
13.11413949,80.19854844,FLOOD,9551,N07,083,"Korattur, Chennai",0.100705,1.32,1.32,0.32911,SWD,YES,GOOD,1.32 x 1.32,1.32,1.32,329.11,drain_size,drain_size,drain_len,329.11,100.705
